TIMESTAMP,RECORD,P_Total,F_Comp,T_RHS_OUT,RH_OUT,T_RHS_IN,RH_IN,T_RHS_SUP,RH_SUP,T_OUT,T_RO_M,T_RO_O,T_RI_M,T_RI_O,T_AI,T_AO1,T_AO2,T_AO3,T_ROOM_1,T_ROOM_2,T_ROOM_3,A_CI,A_HP_Total,A_I,T_Stack,A_Pan,A_Crank,P_Furnace1,P_Furnace2,P_Furnace3,P_AHU,P_Average,P_Weighted
2021-02-21 01:08:40,41564,0,105.6,-3.244,48.195,16.908,33.615,24.773,21.405,-3.042942,-2.743158,26.3979,27.92539,28.53633,17.89233,27.67749,27.66096,24.773,,,,,5.834122,0.2217687,,,,,,,0.0,900.0,897.5029203361029
2021-02-21 01:08:45,41565,1800,105.6,-3.244,47.853,16.978,33.537,24.983,21.196,-3.087261,-2.675273,26.54006,28.02452,28.61883,17.92607,27.77667,27.77667,24.983,,,,,5.866586,0.2217687,,,,,,,0.0,900.0,902.4970796638972
2021-02-21 01:08:50,41566,1800,105.6,-3.244,47.963,17.021,33.487,25.141,21.02,-3.080323,-2.592878,26.69055,28.12362,28.71782,17.94293,27.94192,27.92539,25.141,,,,,5.82273,0.2163265,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:08:55,41567,1800,105.4,-3.244,47.904,17.09,33.366,25.336,20.811,-3.115062,-2.489477,26.7524,28.18968,28.60233,17.95979,27.97496,27.95844,25.336,,,,,5.835185,0.2170068,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:09:00,41568,1800,105.6,-3.257,48.059,17.119,33.327,25.52,20.599,-3.119268,-2.401589,26.69286,28.14014,28.32177,18.01039,27.97496,27.97496,25.52,,,,,5.778351,0.2190476,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:09:05,41569,0,105.6,-3.289,47.948,17.175,33.124,25.619,20.28,-3.153014,-2.368161,26.58383,28.04103,28.02452,18.06097,27.90887,27.90887,25.619,,,,,5.766234,0.2190476,,,,,,,0.0,900.0,902.1108631423818
2021-02-21 01:09:10,41570,1800,105.6,-3.316,47.765,17.234,32.991,25.761,20.137,-3.181756,-2.355629,26.4415,27.95844,27.80972,18.09469,27.84278,27.82625,25.761,,,,,5.739249,0.2204082,,,,,,,0.0,900.0,897.8891368576182
2021-02-21 01:09:15,41571,1800,105.6,-3.27,47.742,17.261,32.858,25.886,19.99,-3.245739,-2.386961,26.35652,27.88707,27.82097,18.07244,27.78791,27.77139,25.886,,,,,5.758458,0.2217687,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:09:20,41572,1800,105.6,-3.289,47.682,17.317,32.736,25.955,19.807,-3.229638,-2.448399,26.30592,27.85906,27.79296,18.09459,27.79296,27.77643,25.955,,,,,5.782647,0.2217687,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:09:25,41573,0,105.6,-3.302,47.632,17.346,32.693,26.054,19.761,-3.182493,-2.521778,26.44312,27.85378,27.88683,18.0892,27.75462,27.73809,26.054,,,,,5.792941,0.2231293,,,,,,,0.0,900.0,900.2236207463972
2021-02-21 01:09:30,41574,1800,105.6,-3.316,47.582,17.389,32.773,26.142,19.716,-3.153934,-2.65001,26.53769,27.91987,27.88683,18.10606,27.83726,27.80421,26.142,,,,,5.790063,0.2176871,,,,,,,0.0,900.0,899.7763792536031
2021-02-21 01:09:35,41575,1800,105.6,-3.316,47.655,17.416,32.745,26.281,19.707,-3.215579,-2.712638,26.61142,27.96944,27.83726,18.0892,27.90335,27.88683,26.281,,,,,5.784914,0.2170068,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:09:40,41576,1800,105.6,-3.316,47.559,17.445,32.886,26.324,19.589,-3.261941,-2.793913,26.92688,28.10159,28.08507,18.12292,28.03552,28.00248,26.324,,,,,5.921962,0.2156463,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:09:45,41577,0,105.6,-3.345,47.518,17.485,32.936,26.436,19.649,-3.329543,-2.829303,26.98832,28.20067,28.39878,18.13977,28.06856,28.05204,26.436,,,,,6.251819,0.2170068,,,,,,,0.0,900.0,900.465657350319
2021-02-21 01:09:50,41578,1800,105.6,-3.329,47.592,17.528,32.938,26.519,19.569,-3.323377,-2.80872,27.03904,28.10159,28.18416,18.17349,28.03552,28.019,26.519,,,,,6.245353,0.2204082,,,,,,,1800.0,900.0,899.5343426496811
2021-02-21 01:09:55,41579,1800,107.2,-3.345,47.87,17.541,32.878,26.578,19.468,-3.252446,-2.724809,26.96292,27.98596,28.019,18.19034,27.9364,27.91987,26.578,,,,,6.767743,0.2204082,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:00,41580,1800,128.0,-3.358,48.137,17.584,32.759,26.663,19.372,-3.121089,-2.669615,26.89545,27.82073,28.03552,18.17349,27.82073,27.82073,26.663,,,,,7.69795,0.2190476,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:05,41581,1800,132.6,-3.372,48.172,17.627,32.7,26.69,19.305,-3.034839,-2.575345,26.70256,27.82073,28.00248,18.22406,27.77115,27.78768,26.69,,,,,7.624241,0.2190476,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:10,41582,1800,132.8,-3.358,48.319,17.627,32.625,26.762,19.241,-2.996306,-2.503977,26.8348,27.78768,28.2337,18.24091,27.73809,27.73809,26.762,,,,,7.448054,0.2204082,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:15,41583,1800,132.6,-3.345,48.516,17.683,32.448,26.802,19.14,-2.970101,-2.443466,26.84048,27.80421,28.25021,18.22406,27.72157,27.72157,26.802,,,,,7.360875,0.2176871,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:20,41584,1800,132.6,-3.358,48.296,17.696,32.278,26.874,19.043,-2.984526,-2.335066,26.88637,27.78768,28.20067,18.24091,27.73809,27.75462,26.874,,,,,7.169419,0.2163265,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:25,41585,1800,132.6,-3.345,48.017,17.739,32.191,26.887,18.924,-3.013575,-2.224891,26.90278,27.78768,28.10159,18.25776,27.75462,27.75462,26.887,,,,,7.093431,0.2204082,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:30,41586,1800,132.8,-3.372,47.785,17.752,32.086,26.93,18.841,-3.083713,-2.136495,26.79789,27.80421,27.87031,18.27462,27.68851,27.68851,26.93,,,,,7.27205,0.2204082,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:35,41587,1800,132.6,-3.358,47.638,17.752,31.979,26.957,18.791,-3.128608,-2.02808,26.61228,27.70504,27.53971,18.27462,27.60585,27.60585,26.957,,,,,7.415698,0.2190476,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:40,41588,1800,132.6,-3.372,47.771,17.782,32.057,27.0,18.828,-3.158624,-1.984947,26.349,27.50664,27.20889,18.27462,27.42395,27.45703,27.0,,,,,7.13149,0.2217687,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:45,41589,1800,132.6,-3.358,47.627,17.808,32.059,27.0,18.861,-3.183473,-1.973269,26.09535,27.39087,26.86129,18.30832,27.39087,27.37433,27.0,,,,,7.140505,0.2190476,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:50,41590,1800,132.8,-3.358,47.579,17.838,32.016,27.013,18.864,-3.142137,-1.924951,25.7924,27.34125,26.96063,18.29147,27.32471,27.30816,27.013,,,,,6.896858,0.2176871,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:10:55,41591,1800,132.6,-3.388,47.577,17.864,31.929,27.0,18.793,-3.111881,-1.879259,25.63881,27.29162,26.87784,18.29147,27.27507,27.25853,27.0,,,,,7.019718,0.2197279,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:00,41592,1800,132.6,-3.358,47.895,17.878,31.944,27.013,18.829,-3.067545,-1.836995,25.66239,27.25853,26.82817,18.32518,27.22544,27.20889,27.013,,,,,6.901426,0.2163265,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:05,41593,1800,132.6,-3.372,48.183,17.91,32.022,27.013,18.864,-3.053092,-1.796019,25.54934,27.19234,26.71224,18.29147,27.1758,27.1427,27.013,,,,,6.831112,0.2170068,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:10,41594,0,132.6,-3.388,48.426,17.923,31.947,26.986,18.878,-3.057892,-1.797471,25.47336,27.14254,26.4967,18.3251,27.14254,27.12599,26.986,,,,,6.830748,0.2163265,,,,,,,0.0,900.0,900.5961346287
2021-02-21 01:11:15,41595,1800,132.8,-3.388,48.863,17.936,31.812,27.0,18.828,-3.142695,-1.7972,25.67632,27.05979,26.46356,18.3251,27.09289,27.07634,27.0,,,,,6.821705,0.2204082,,,,,,,0.0,900.0,899.4038653713
2021-02-21 01:11:20,41596,1800,132.6,-3.372,48.92,17.979,31.815,27.013,18.811,-3.143016,-1.834712,25.70351,26.95518,26.54112,18.33657,27.02139,27.00484,27.013,,,,,6.878895,0.2163265,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:25,41597,1800,132.6,-3.388,48.984,17.979,31.783,26.986,18.828,-3.099454,-1.869698,25.65131,26.90551,26.55769,18.30286,26.98829,26.95518,26.986,,,,,6.82621,0.2176871,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:30,41598,1800,132.6,-3.401,49.085,17.993,31.816,26.957,18.962,-3.114435,-1.888611,25.55532,26.88895,26.45826,18.31972,26.93862,26.90551,26.957,,,,,6.738921,0.2183674,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:35,41599,1800,132.6,-3.401,49.12,18.009,31.723,26.944,18.893,-3.145957,-1.948979,25.46489,26.80616,26.35882,18.33657,26.85584,26.83928,26.944,,,,,6.781918,0.2204082,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:40,41600,1800,132.6,-3.414,49.195,18.035,31.711,26.914,19.044,-3.230405,-1.999434,25.37929,26.73991,26.29251,18.35342,26.80616,26.7896,26.914,,,,,6.801211,0.2197279,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:45,41601,1800,132.8,-3.414,49.451,18.035,31.725,26.887,18.907,-3.213183,-2.057576,25.30095,26.67366,26.17645,18.33657,26.70679,26.69022,26.887,,,,,6.59363,0.2462585,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:50,41602,1800,132.6,-3.428,49.596,18.065,31.668,26.887,19.011,-3.161326,-2.100729,25.20016,26.62396,26.07695,18.37027,26.60739,26.60739,26.887,,,,,6.57542,0.2598639,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:11:55,41603,0,132.6,-3.428,49.596,18.049,31.636,26.845,19.006,-3.160332,-2.085063,25.06699,26.52455,25.91107,18.33657,26.47484,26.47484,26.845,,,,,6.618052,0.2802721,,,,,,,0.0,900.0,907.4800698986661
2021-02-21 01:12:00,41604,1800,132.6,-3.414,49.272,18.078,31.531,26.831,18.956,-3.160799,-2.07055,24.93168,26.39197,25.82811,18.35342,26.35882,26.35882,26.831,,,,,6.508951,0.2612245,,,,,,,0.0,900.0,892.5199301013339
2021-02-21 01:12:05,41605,1800,132.6,-3.444,49.417,18.091,31.517,26.775,19.053,-3.150601,-2.033977,24.86425,26.29251,25.87789,18.35342,26.24278,26.2262,26.775,,,,,6.523266,0.2802721,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:12:10,41606,1800,132.6,-3.428,49.262,18.105,31.595,26.719,19.102,-3.114161,-2.003938,24.741,26.17645,25.77832,18.38712,26.09354,26.07695,26.719,,,,,6.560451,0.2782313,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:12:15,41607,1800,132.6,-3.471,48.877,18.147,31.491,26.676,19.134,-3.067137,-1.999384,24.51825,25.97743,25.62894,18.40396,25.96084,25.94425,26.676,,,,,6.510206,0.277551,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:12:20,41608,1800,132.6,-3.428,48.241,18.147,31.537,26.578,19.212,-2.988337,-1.966511,24.28774,25.82811,25.2802,18.40396,25.76173,25.76173,26.578,,,,,6.475274,0.2789116,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:12:25,41609,1800,132.8,-3.457,47.922,18.161,31.445,26.519,19.259,-2.980491,-1.977449,24.03468,25.66214,25.04757,18.42081,25.56253,25.56253,26.519,,,,,6.480499,0.2693878,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:12:30,41610,0,132.6,-3.444,48.119,18.161,31.34,26.423,19.305,-2.958124,-1.967811,23.94949,25.42969,24.98108,18.40396,25.37987,25.36326,26.423,,,,,6.436415,0.2789116,,,,,,,0.0,900.0,903.9110309545068
2021-02-21 01:12:35,41611,1800,132.6,-3.428,48.046,18.177,31.372,26.367,19.423,-2.949629,-1.926483,23.82725,25.21374,24.88133,18.43766,25.21374,25.21374,26.367,,,,,6.380717,0.2653061,,,,,,,1800.0,900.0,896.0889690454931
2021-02-21 01:12:40,41612,1800,132.6,-3.444,48.325,18.19,31.372,26.295,19.537,-2.952861,-1.887323,23.76701,24.9977,24.83145,18.45451,25.0808,25.06418,26.295,,,,,6.38448,0.2802721,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:12:45,41613,1800,132.6,-3.401,48.302,18.204,31.358,26.169,19.649,-2.970757,-1.883843,23.53426,24.79819,24.5986,18.43766,24.98108,24.96446,26.169,,,,,6.484544,0.2782313,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:12:50,41614,1800,132.6,-3.414,48.314,18.233,31.331,26.07,19.729,-3.009486,-1.904099,23.58879,24.56532,24.68177,18.45451,24.88133,24.8647,26.07,,,,,6.594196,0.2789116,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:12:55,41615,1800,132.6,-3.414,48.508,18.217,31.284,25.999,19.809,-3.099982,-1.960955,23.40503,24.66514,24.61523,18.43766,24.84808,24.81482,25.999,,,,,6.681093,0.277551,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:13:00,41616,1800,132.6,-3.428,48.691,18.217,31.206,25.929,19.923,-3.145612,-1.986935,23.42682,24.78156,24.6485,18.42081,24.84808,24.81482,25.929,,,,,6.643807,0.2761905,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:13:05,41617,1800,132.8,-3.414,48.79,18.26,31.194,25.873,20.022,-3.158512,-2.011127,23.4815,24.9145,24.61516,18.45446,24.89788,24.86463,25.873,,,,,6.629611,0.2816327,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:13:10,41618,0,132.6,-3.401,49.051,18.26,31.256,25.83,20.123,-3.168001,-2.027187,23.70445,25.03087,24.76486,18.45446,24.981,24.94775,25.83,,,,,6.612873,0.2829932,,,,,,,0.0,900.0,904.2379532899414
2021-02-21 01:13:15,41619,1800,132.6,-3.428,49.317,18.26,31.485,25.774,20.239,-3.152621,-2.031224,23.9483,25.04749,24.93113,18.42077,25.01424,24.981,25.774,,,,,6.550887,0.277551,,,,,,,0.0,900.0,895.7620467100585
2021-02-21 01:13:20,41620,1800,132.6,-3.401,49.295,18.273,31.439,25.761,20.325,-3.161543,-2.06369,24.02444,25.01424,24.89788,18.47131,25.03087,24.99762,25.761,,,,,6.511488,0.2761905,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:13:25,41621,1800,132.6,-3.428,49.117,18.289,31.412,25.704,20.354,-3.143502,-2.096715,24.01096,25.03087,24.74823,18.47131,25.04749,25.01424,25.704,,,,,6.479761,0.2782313,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:13:30,41622,1800,132.6,-3.428,49.08,18.289,31.274,25.691,20.404,-3.10004,-2.152986,24.11409,25.08072,24.78148,18.47131,25.04749,25.03087,25.691,,,,,6.431661,0.2802721,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:13:35,41623,1800,132.6,-3.414,49.217,18.289,31.29,25.675,20.37,-2.989039,-2.219966,24.12395,25.13058,24.89788,18.47131,25.06411,25.03087,25.675,,,,,6.32544,0.2782313,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:13:40,41624,1800,132.6,-3.444,49.372,18.316,31.276,25.635,20.399,-2.899937,-2.238237,23.99026,25.11397,24.89788,18.45446,25.04749,25.01424,25.635,,,,,6.407487,0.277551,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:13:45,41625,0,132.8,-3.457,49.28,18.329,31.229,25.635,20.434,-2.895211,-2.212145,23.86992,25.11397,24.848,18.45446,25.03087,24.99762,25.635,,,,,6.268929,0.2802721,,,,,,,0.0,900.0,900.0311547252451
2021-02-21 01:13:50,41626,1800,132.6,-3.428,49.138,18.345,31.23,25.592,20.431,-2.896573,-2.146563,23.65347,25.09735,24.76486,18.48816,25.03087,24.99762,25.592,,,,,6.268495,0.2829932,,,,,,,0.0,900.0,899.9688452747549
2021-02-21 01:13:55,41627,1800,132.6,-3.444,48.773,18.329,31.123,25.579,20.431,-2.883425,-2.108211,23.49416,25.04749,24.51534,18.47131,24.99762,24.981,25.579,,,,,6.350842,0.2823129,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:14:00,41628,1800,132.6,-3.428,48.374,18.345,31.262,25.52,20.512,-2.883395,-2.093189,23.74529,25.03087,24.58189,18.505,24.99762,24.96438,25.52,,,,,6.365404,0.2829932,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:14:05,41629,1800,132.6,-3.414,48.255,18.372,31.294,25.504,20.631,-2.932995,-2.088813,23.91716,25.01424,24.73159,18.47131,24.94775,24.9145,25.504,,,,,6.278364,0.277551,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:14:10,41630,1800,132.6,-3.414,47.972,18.358,31.371,25.477,20.733,-2.961935,-2.072169,23.94796,24.99231,24.77617,18.46593,24.94244,24.90919,25.477,,,,,6.325517,0.277551,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:14:15,41631,1800,132.6,-3.414,47.56,18.372,31.372,25.477,20.769,-2.941528,-2.093029,23.93279,24.99231,24.74291,18.44908,24.92581,24.90919,25.477,,,,,6.283121,0.2823129,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:14:20,41632,0,132.6,-3.401,47.293,18.372,31.326,25.435,20.711,-2.936045,-2.083112,23.96179,24.99231,24.72627,18.46593,24.92581,24.89256,25.435,,,,,6.387859,0.277551,,,,,,,0.0,900.0,898.786021139416
2021-02-21 01:14:25,41633,1800,132.6,-3.414,47.075,18.385,31.326,25.392,20.798,-2.949557,-2.110386,23.99709,24.99231,24.84268,18.46593,24.90919,24.89256,25.392,,,,,6.405115,0.2809524,,,,,,,0.0,900.0,901.2139788605839
2021-02-21 01:14:30,41634,1800,132.6,-3.414,46.796,18.401,31.313,25.408,20.883,-2.965837,-2.11876,24.09066,25.05879,25.10865,18.48277,24.95906,24.94244,25.408,,,,,6.415417,0.2714286,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:14:35,41635,1800,132.8,-3.401,46.48,18.414,31.235,25.421,20.851,-2.982152,-2.142132,24.13166,25.14189,25.19173,18.49962,25.04217,25.00893,25.421,,,,,6.282457,0.2721089,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:14:40,41636,1800,132.6,-3.388,46.288,18.385,31.343,25.365,20.898,-2.995895,-2.152283,24.14825,25.1585,25.10865,18.49962,25.00893,24.99231,25.365,,,,,6.32416,0.277551,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:14:45,41637,1800,132.6,-3.388,46.094,18.401,31.297,25.352,20.862,-2.979964,-2.15535,24.11783,25.07541,24.95906,18.48277,24.92581,24.90919,25.352,,,,,6.320434,0.277551,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:14:50,41638,0,132.6,-3.388,45.984,18.401,31.203,25.323,20.86,-2.992035,-2.166867,24.05081,24.94244,24.87593,18.49962,24.87593,24.85931,25.323,,,,,6.349033,0.2802721,,,,,,,0.0,900.0,899.3711234289595
2021-02-21 01:14:55,41639,1800,132.6,-3.388,45.958,18.401,31.174,25.323,20.828,-2.999832,-2.192499,23.99184,24.89227,24.72598,18.49945,24.82576,24.80913,25.323,,,,,6.357912,0.2734694,,,,,,,1800.0,900.0,900.6288765710405
2021-02-21 01:15:00,41640,1800,132.6,-3.372,46.071,18.401,31.157,25.309,20.91,-3.041829,-2.20891,23.89549,24.9089,24.75925,18.49945,24.80913,24.79251,25.309,,,,,6.407459,0.2564626,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:15:05,41641,1800,132.6,-3.388,46.457,18.441,31.175,25.253,20.907,-3.101847,-2.22153,23.81398,24.92552,24.67609,18.49945,24.80913,24.79251,25.253,,,,,6.458609,0.2768708,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:15:10,41642,1800,132.6,-3.401,46.626,18.414,31.129,25.24,20.939,-3.135836,-2.279384,23.79397,24.9089,24.67609,18.49945,24.79251,24.77588,25.24,,,,,6.438778,0.2721089,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:15:15,41643,1800,132.6,-3.401,46.749,18.441,31.116,25.224,20.956,-3.133575,-2.30308,23.8116,24.9089,24.70935,18.49945,24.79251,24.75925,25.224,,,,,6.518498,0.2802721,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:15:20,41644,1800,132.6,-3.388,46.736,18.441,31.146,25.197,20.956,-3.145606,-2.329591,23.84306,24.85902,24.74261,18.46576,24.77588,24.74261,25.197,,,,,6.445848,0.2802721,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:15:25,41645,0,132.8,-3.388,46.7,18.441,31.192,25.168,21.022,-3.155593,-2.332604,23.87358,24.89227,24.79251,18.49945,24.77588,24.75925,25.168,,,,,6.297843,0.2761905,,,,,,,0.0,900.0,888.0219797264238
2021-02-21 01:15:30,41646,1800,132.6,-3.401,46.773,18.457,31.132,25.184,20.953,-3.180789,-2.355407,23.82315,24.89227,24.69272,18.4826,24.79251,24.75925,25.184,,,,,6.467739,0.2755102,,,,,,,0.0,900.0,911.9780202735761
2021-02-21 01:15:35,41647,1800,132.6,-3.388,46.906,18.457,31.194,25.154,21.089,-3.219048,-2.393326,23.80715,24.87564,24.62619,18.4826,24.77588,24.75925,25.154,,,,,6.563336,0.2789116,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:15:40,41648,1800,132.6,-3.372,47.174,18.471,31.271,25.141,21.104,-3.25554,-2.43351,23.91107,24.82576,24.54301,18.49945,24.77588,24.75925,25.141,,,,,6.522875,0.2768708,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:15:45,41649,1800,132.6,-3.414,47.487,18.441,31.192,25.154,21.158,-3.216418,-2.469646,24.01741,24.85902,24.60955,18.49945,24.79251,24.75925,25.154,,,,,6.502111,0.2693878,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:15:50,41650,1800,132.6,-3.401,47.707,18.471,31.178,25.128,21.223,-3.165138,-2.47296,24.16013,24.87564,24.85902,18.49945,24.82576,24.80913,25.128,,,,,6.475922,0.2802721,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:15:55,41651,1800,132.6,-3.388,47.541,18.471,31.21,25.085,21.203,-3.141535,-2.466533,24.31133,24.95877,24.97539,18.5163,24.89227,24.85902,25.085,,,,,6.408658,0.2755102,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:16:00,41652,0,132.6,-3.428,47.257,18.471,31.194,25.128,21.24,-3.155122,-2.465493,24.1924,25.00863,25.00863,18.49945,24.89227,24.87564,25.128,,,,,6.301971,0.2782313,,,,,,,0.0,900.0,892.9038470938813
2021-02-21 01:16:05,41653,1800,132.6,-3.414,47.112,18.471,31.134,25.098,21.153,-3.126145,-2.466015,24.11212,24.97539,24.84239,18.49945,24.89227,24.87564,25.098,,,,,6.402138,0.2755102,,,,,,,0.0,900.0,907.0961529061188
2021-02-21 01:16:10,41654,1800,132.8,-3.414,46.991,18.484,31.059,25.112,21.103,-3.124797,-2.4488,24.1044,24.95877,24.85902,18.4826,24.89227,24.85902,25.112,,,,,6.490282,0.2816327,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:16:15,41655,1800,132.6,-3.428,46.915,18.497,30.937,25.128,21.002,-3.160998,-2.463015,24.02798,24.95877,24.82576,18.4826,24.89227,24.85902,25.128,,,,,6.464677,0.2761905,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:16:20,41656,1800,132.6,-3.428,46.782,18.484,30.983,25.098,21.084,-3.176053,-2.458778,23.84422,24.94214,24.67609,18.46576,24.87564,24.84239,25.098,,,,,6.503413,0.277551,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:16:25,41657,1800,132.6,-3.428,46.721,18.471,31.01,25.085,21.118,-3.200977,-2.431382,23.99556,24.95877,24.67609,18.46576,24.87564,24.85902,25.085,,,,,6.520434,0.2659864,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:16:30,41658,0,132.6,-3.444,46.915,18.484,31.059,25.072,21.084,-3.252017,-2.476037,24.0699,24.92021,24.88696,18.44353,24.85371,24.82045,25.072,,,,,6.39146,0.2598639,,,,,,,0.0,900.0,903.3674907063213
2021-02-21 01:16:35,41659,1800,132.6,-3.428,47.048,18.471,30.997,25.098,21.118,-3.208791,-2.517696,24.02679,24.97008,24.90359,18.47722,24.88696,24.85371,25.098,,,,,6.343809,0.2816327,,,,,,,0.0,900.0,896.6325092936788
2021-02-21 01:16:40,41660,1800,132.6,-3.444,46.964,18.471,30.981,25.085,21.049,-3.254391,-2.502424,23.92429,24.97008,24.83708,18.49407,24.87033,24.85371,25.085,,,,,6.440937,0.2816327,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:16:45,41661,1800,132.6,-3.444,47.0,18.471,30.905,25.098,20.984,-3.249317,-2.504199,23.8803,24.95385,24.72105,18.47744,24.87072,24.85409,25.098,,,,,6.300496,0.2619048,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:16:50,41662,1800,132.6,-3.444,47.522,18.484,30.8,25.085,20.965,-3.272167,-2.510524,23.84227,24.95385,24.63789,18.47744,24.87072,24.85409,25.085,,,,,6.435844,0.2816327,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:16:55,41663,1800,132.6,-3.428,48.168,18.484,30.8,25.085,20.93,-3.2386,-2.514416,24.06849,24.9206,24.73768,18.47744,24.85409,24.82084,25.085,,,,,6.405789,0.2795918,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:17:00,41664,1800,132.8,-3.428,48.508,18.484,30.739,25.072,20.912,-3.172422,-2.518091,24.08682,24.88734,24.80421,18.47744,24.83746,24.80421,25.072,,,,,6.487566,0.2755102,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:17:05,41665,0,132.6,-3.457,49.015,18.471,30.722,25.072,20.947,-3.096718,-2.538504,24.00365,24.9206,24.88734,18.49429,24.87072,24.85409,25.072,,,,,6.433717,0.2748299,,,,,,,0.0,900.0,904.7422306378545
2021-02-21 01:17:10,41666,1800,132.6,-3.428,49.216,18.471,30.69,25.053,20.929,-3.074497,-2.553373,24.07418,25.02034,24.97047,18.51114,24.93722,24.9206,25.053,,,,,6.366272,0.2755102,,,,,,,0.0,900.0,895.2577693621456
2021-02-21 01:17:15,41667,1800,132.6,-3.457,49.135,18.471,30.661,25.053,20.929,-3.092404,-2.531612,24.16589,25.05358,24.97047,18.47744,24.93722,24.9206,25.053,,,,,6.41834,0.2761905,,,,,,,1800.0,1800.0,1800.0
2021-02-21 01:17:20,41668,1800,132.6,-3.444,49.069,18.497,30.525,25.053,20.775,-3.08569,-2.526687,24.22062,25.00371,24.97047,18.52798,24.90397,24.88734,25.053,,,,,6.493007,0.2782313,,,,,,,0.0,1800.0,1800.0
2021-02-21 01:17:25,41669,1800,132.6,-3.457,49.158,18.497,30.388,25.072,20.759,-3.037234,-2.510979,24.12521,24.83746,24.9206,18.51114,24.88734,24.87072,25.072,,,,,6.454062,0.2802721,,,,,,,0.0,1800.0,1800.0
